artifact_id;lien_ok;text_for_matching
0-آثارنا المنهوبة 30_p024_e5663af0;https://www.liveauctioneers.com/item/221108153_a-south-arabian-alabaster-libation-table-circa-2nd-century-bc-2nd-century-ad-london-london; 23  28 20 LiveAuctioneers Crabs table. Marble. 2nd century B.C.E. 2nd century B.C.E. 28 centimeters long, 20 centimeters wide. LiveAuctioneers Good.
0-آثارنا المنهوبة 30_p025_442127da;https://www.liveauctioneers.com/item/221108365_a-south-arabian-alabaster-libation-table-circa-2nd-century-bc2nd-century-ad-london-london; 24  38 20 7 LiveAuctioneers An altar. The description of the piece is not mentioned. Marble. 2nd century B.C.E., 2nd century B.C.E. 38 cm tall, 20 cm high, 7 cm wide. LiveAuctioneers
0-آثارنا المنهوبة 30_p026_bffdbce6;https://freemansauction.com/auctions/6428-antiquities-and-ancient-art/lot/153?fromSearch=true; 25 - . 25 Freeman’s Crabs table. Crabs table. Marble. Fourth-third century B.C.E. It's 25 centimeters long. Freeman’s Good.
0-آثارنا المنهوبة 30_p027_144a55e3;https://freemansauction.com/auctions/6428-antiquities-and-ancient-art/lot/154/preview?index=0; 26 - . 22.5 Freeman’s An architectural component. Marble. 3rd - 5th century B.C.E. Show 22.5 centimeters. Freeman’s Good.
0-آثارنا المنهوبة_22_p004_4c5b844c;https://barakatgallery.eu/artworks/54789-sabean-alabaster-bust-of-a-woman-200-bce-100-ce/;  – 200  100 12.1 × 19.1 Barakat A statue. The statue of a woman with a clear face is rectangular, with a broad front on the eyes narrows to a hard and pointed chin. The eyes - under the eyebrows with the arches of the eyes of a loose, with light-coloured residue, with a very long nose, with a high bridge, with an engraved eyebrow and a single line at the top of the front seem to be designed to point to a headband or so. Marble. 200 B.C. 100 B.C.E. 12.1 x 19.1 cm
0-آثارنا المنهوبة_22_p006_b71734c4;https://www.kedem-auctions.com/en/content/manuscript-taj-yemen-18th-century-torah-haturim-baal;  Targum Onkelos Se'adya Gaon. . [ . 18.] . Peticha L'Tinokim. [6 5-241 [4] . 28 . 28 kedem 28 kedem A manuscript. A manuscript, the Taj (Keter Torah) of Vikra Devarem, the Torah with Targum Onkelos and the explanation of Rabbi Se'adya Gaon. The margin is explained by Baal Hatorem and by enchanted notes. [Yemen, J. 18th century.] Specially beautiful writing. Nicode Takton and Nikde Ilon. The first and last leaves were later replaced. On the last page Petecha L'Tinokim. [6, 5.241, [4] Papers. About 28 cm. Fair state. Papers.
0-آثارنا المنهوبة_22_p007_0d42f868;https://www.kedem-miniature-auctions.com/en/content/manuscript-19th-century-yemen-diwan;" "" . [ . 19 .] - . piyyutim "" 17 . 5.5 kedem Hebrew manuscript [Yemen, J., 19th century.] Miniature - narrow and long. Songs and piyyutim in Jewish, Arabic and Hebrew."" Papers. Nineteenth century The height is 17 cm. The width is 5.5 cm. kedem Good."
0-آثارنا المنهوبة_22_p008_e6f7e902;https://www.kedem-auctions.com/en/content/three-manuscripts-passover-haggadah-yemen;" - : · . [ ]. [ . 9 .] . · . [ 19/20 ]. . [ . 24 .] · . [ .] [ . : "" ..."" 19 ] . kedem . Hebrew manuscript [Yemen, 19th century]. With instructions and comments on margins.] Some with the money of Ilyon 9.] Papers. In the end, the Easter manuscript is lacking. [Yemen, 19th century]. Nice Yemeni writing with animation. With] Arab instructions. Colofon on the last page 24.] Papers, ""Ahjudda of Easter with a Jewish translation into Arabic. [Yemen. 19th century] Paper. Nineteenth century kedem Good. The description on the page lists three Yemeni manuscripts displayed at auction under this number."
0-آثارنا المنهوبة_22_p009_ab2ed43b;https://www.kedem-auctions.com/en/content/manuscript-menorat-hamaor-sanaa-yemen-1848;" .  1848 . ( Menorat HaMaor) [ ]. : "" ... 1848"". .  . 1848 kedem . [227] . [ ]  . Hebrew manuscript Two columns per page, with red ink addresses and dialects. At the beginning of each Nir (the title of the chapter in Menorat HaMaor) there is a red and black decorative [except Nir VI and VII]. The title page is equipped with a frame (Blonin): ""The book of Hammur lights written by the Rabbi is crushing Abohav... the Safari... is written here in Sana'a 1848."" At the end of the book there are copies of the writer. This is a complete manuscript of formation (except for a number of missing index papers) written prior to the well-known Levorno edition. Papers. 1848 m kedem Good."
0-آثارنا المنهوبة_22_p010_7fb500f3;https://www.kedem-auctions.com/en/content/manuscript-mipi-chachamim-yemen-1895;0 . . [ ] « » 1895 . 1986. 1894 « ». 1895 25 + 9 kedem [133] . 1934. « » « ». . 25 + 9 kedem [133] . 1934. « » « ».
0-آثارنا المنهوبة_22_p011_683adcce;https://www.kedem-auctions.com/en/content/three-manuscripts-yemen;1 . 19. ·  . . [ . 19]. . · . [ . / ]. · . [ . ]. 3 23-24 . 17 23-24 kedem Hebrew manuscript Gathering of manuscripts, holy books and thrombom. Yemen. 19th Century. · Third Megilot (Cher Hasrim, Ruth and Kohliet) with an explanation of Tumud, Rachi and new combined novels (Mahary Tsalakh, etc.). Parshat Prishit's papers with an adult explanation, volumed at the beginning and the end of the manuscript. [California. 19th century]. [California. 19th century. Papers. Nineteenth century
0-آثارنا المنهوبة_22_p012_ec9c65d5;https://www.kedem-auctions.com/en/content/two-manuscripts-prayers-and-piyyutim-yemen-19th-century;"2 . 1 . Piyyutim of Bakashot Tikun Chatzot tekufot shtarot "" Chiddushin "" . : "" 1864 . 131 . 16.5 . 2 . piyyutim Selichot Hosha'anot . [ / .] 168 . 17  . 16.5 kedem : ficha . Hebrew manuscript Two Yemeni manuscripts, wrapped in the original skin. 1. Piyutim of Bakashot, Tikun Chatzot, Interpretation of Tekufot, Sweethearts and Shtarot editions,"" Burkat Hamzon with Chiddushin,"" eulogy and a set of comments. Copy data for the writer: ""Ben Yahya's Living Al-Sakari"" from 1864. Different signatures for their owners. 131. About 16.5 cm. Fair state. Bleeding, tears and stains. Old leather ice, popular decoration, ballet. 2, piyutim of Selichot and Hosha'anot, [Yemen 19th century / 20th century.] Approximately 168. Papers. Nineteenth century About 16.5 centimeters. kedem Good. Description: Two Yemeni manuscripts"
0-آثارنا المنهوبة_22_p013_72b94c40;https://www.kedem-auctions.com/en/content/manuscript-tiklal-yemen-1876-siddur;"3 ""  . "" . 1876 24 kedem [193] . Hebrew manuscript The ""Ttall"" manuscript contains a year-round lounge, with instructions and laws (in Hebrew and Arabic Judaism) from Itse Haim Sidor for Ma'ari Tsalkh. It is written in the houses ""Tchin Anche Leaf"" on the eve of Tesha B. F., and in the introduction to a reference to a cavalry by R. Salem Al-Hitta, Rabbi and Diane Sana'a, and to a cavalry by R. Rashid Sulaiman. Paper. 1876 About 24 centimeters. kedem Good. [193] Papers. Fair case. Large-scale worms affecting the text. Brightness and stains."
0-آثارنا المنهوبة_22_p014_f8a5f56a;https://www.kedem-auctions.com/en/content/manuscript-siddur-year-round-use-yemen-19th-century;"4 - . [ . 19]. . : "" …"". : "" "". . [125] . 20  [ ] . 17 kedem . [ ]. . Hebrew manuscript A manuscript, to be used throughout the year - for days of the week, Saturday, and festivals. [Yemen, J. 19th century]. Yemeni writing, in an animated letter. A picture frame page: ""Seder of the hall according to the Safari tradition, written throughout the year..."" on the back of the title page: ""A copy of the lounge and the lounge according to our traditions in prayers throughout Yemeni cities."" It contains a weekly and Saturday lounge, a Roche Shodish lounge, Birkat Halivana, Sidar Lshanka, Tekun Burim, Tecon Besash with Al-Hajdah. Prayers for the three holidays and the Zahrot for Shaft. Some papers were eventually replaced by another handwriting. [125] Several papers are ultimately lacking. Paper. Nineteenth century 17 cm kedem Good. Hassan Adel. Spots, screws and tears [impacting the text of several papers]. Engravings. Separate papers. Unbinding."
0-آثارنا المنهوبة_22_p015_88c123d1;https://www.kedem-auctions.com/en/content/three-manuscripts-yemen-0;5 . [ 19.] 1. : 2. . [ ] 3. : . 200 . 11.5 . 19 11.5 kedem 200 . 2. . [ ] 3. : .
0-آثارنا المنهوبة_22_p016_cc4b6a73;https://www.kedem-auctions.com/en/content/collection-manuscripts-yemen;6 : . 19. . 8 . 19 kedem Hebrew manuscript For a complete list, see Hebrew description. 8 elements, size and situation differ. Good for the equitable poor. Some have old ties and others are newly associated. Paper. 19th century.
0-آثارنا المنهوبة_22_p017_6abd9361;https://www.bonhams.com/auctions/20021/lot/282;7 - . 15 (38 ) bonhams 15 (38 ) bonhams A statue. A statue of a straight-up guy with a two-legged bending arm, and a left hand with a fist closed, wearing a normal short jacket, and a face with a straight-shaped face and eyebrows, as they are, are currently lost - a missing patching, referring to the beard in a line that starts from the ears and stretches down the chin. Marble.
0-آثارنا المنهوبة_22_p018_439e9ea8;https://www.bonhams.com/auctions/20021/lot/283;8 . / 5 (14 ) bonhams 2750 . : 1975. 2750 . : 1975. A tombstone. He saw a grave for a clear-cut man with a hint and short hair in the back, a round face with dense eyelids and a nose and a small mouth. Marble. Around the first century B.C./A.D.
0-آثارنا المنهوبة_22_p019_3b93fef1;https://www.bonhams.com/auctions/20467/lot/201/;9 . : ... 14 (36.7 ) bonhams London 26 2007 223. 2004 . 14 (36.7 ) bonhams London 26 2007 223. 2004 .
0-آثارنا المنهوبة_22_p020_d68dbfc2;https://www.bonhams.com/auctions/20668/lot/151/;0 . 13 (34 ) bonhams : 1972. : pson  2002 . 86 . 88. : 1972. : pson  2002 . 86 . 88.
0-آثارنا المنهوبة_22_p021_05077278;https://www.bonhams.com/auctions/21926/lot/104/;1 / 4 (10 ) bonhams : . : 2002 196 274. : . : 2002 196 274.
0-آثارنا المنهوبة_22_p022_e2eb1dc8;https://www.bonhams.com/auctions/21928/lot/129/;2 31 (79 ) Bonhams A statue. A woman's statue, based on a rectangular base, was represented as catching a bunch of obvious facial insinuation, pinning a pointy face, as the nose bridge extends to the eyebrows under those eyebrows. Jerry. About the first century before the miles. 31 inches (79 cm) Bonhams Good.
0-آثارنا المنهوبة_22_p023_23c77c9b;https://www.bonhams.com/auctions/23364/lot/147/;3 . 29.5 bonhams (1924-2006). 29.5 bonhams (1924-2006). A tombstone. He saw a woman's grave with a long neck, an oval face with clear facial features, including eyebrows carved over the eyes of a luze, fed with a white stone, and a long, straight nose with a small mouth. Marble.
0-آثارنا المنهوبة_22_p024_df087257;https://www.bonhams.com/auctions/21722/lot/41;4 . : . : 56 × 24 Bidsquare Two paintings of bended wood. Two paintings of curled wood, rectangled in shape, were carved with a significant inscription in the third line and under a strip of high hemispheres. The inscriptions: one painting with testimony. Wood. 14th Century 56 times 24 centimeters. Bidsquare Good.
0-آثارنا المنهوبة_22_p027_759f710f;https://www.liveauctioneers.com/item/52730812_western-sculpture-male-arabian-south-asiatic;7 . 11 54 (21 1/4 ) LIVEACUTIONRES A statue. A statue of a straight man with broad-haired bullets and a waist belt, a large, round face with hair up to the shoulders, a nose mediating both sides of the face and ears, and two bending arms of the waist. Jer. 5th and 3rd century before the Miles.
0-آثارنا المنهوبة_22_p028_66b11011;https://www.lot-art.com/auction-lots/Translated-Sabean-Alabaster-Tablet-Nawfathat/82-translated_sabean-artemi-11.6.15;"8 . : ""1 / )...(/ / 2 / 3 / (...) / 4 / 5 (..) / 6 / [7 ]..."" 5.7 × 8.26 LOT-ART : . : . A inscription. The text of the inscription is as follows: (i) NEFS/BN/BY (...) /Bed 2AFF, H/E 3 (...) / (...) R/EABM/HNE 4AE/CAH/BOL and 5 (... (...) LM/HHG 6N/L and FEHM/W (...). Marble. First century BC to first century CD 5.7 cm wide x 8.26 cm high LOT-ART Smooth and perfect. Submitted by: National Museum Acquisitions. Report: Slim and Excellent."
0-آثارنا المنهوبة_22_p029_ff538274;https://www.lot-art.com/auction-lots/Prehistoric-neolithic-lots/45352649-prehistoric_neolithic_catawiki-24.2.21-mother-goddess-limestone-Idol-3x0x0-cm;9 . 3 LOT-ART ( 10 ). : . : 2014 Dabrowa Gornicza  I.B . ( 10 ). : . : 2014 Dabrowa Gornicza  I.B . A necklace.
0-آثارنا المنهوبة_22_p030_cb31daf3;https://www.lot-art.com/auction-lots/A-Sabaean-marble-head-and-torso-of-a-youth/123-sabaean_marble-30.5.20-ancientres;0 - H: 7 1/4 (18.4 ) LOT-ART A bust. Marble. Third century-first century BC H: 7 1/4 inches (18.4 cm) LOT-ART Good.
0-آثارنا المنهوبة_22_p031_22acfcad;https://www.lot-art.com/auction-lots/Charming-Sabaean-calcite-statue-of-a-robed-figure/124-charming_sabaean-30.5.20-ancientresinfo;1 . 12 (30.4 ) LOT-ART A statue. An Adami statue in the robe stands on a base, possibly a priest, standing on a rectangled base with carved frontal crawl. He depicts the shape in a heavy robe, holding his hand together on the middle of it, and his face is well detailed and wrapped with a head covering that looks like a turban. Jerry's Stone. 3rd to 5th century.
