,artifact_id,pdf_name,page_num,numero_inventaire,type,description_texte_long,materiel,periode,dimensions,nom_musee_auction,etat,note,text_for_matching,id_page,upgr_desc
1074,0-آثارنا المنهوبة_15_p024_b1de0c50,0-آثارنا المنهوبة_15.pdf,24,24,مجموعة متنوعة من القطع األثرية,تتألف المجموعة من ذراع (ساعد) آدمية واضحة من البرونز، ومبخرة ثالثية القوائم من البرونز، وكأس بقاعدة دائرية من البرونز، وملعقة صغيرة من البرونز، وعلبة مستحضرات تجميل من المرمر بغطاء غير مطابق، ومبخرة مكعبة الشكل لها أربعة أرجل، وقطعة مستديرة الشكل غير واضحة المالمح غطاء، بالإضافة إلى رقوق من الجلد.,حجر جيري، حجر مرمر، برونز، جلد,,ارتفاع الكأس ثالثي القوائم 1 3/4 بوصة. طول الذراع 13/4 بوصة.,LOT - ART,جيدة جداً,عدد القطع في الصورة عشر (10) قطع.,4  . 1 3/4 . 13/4 . LOT - ART (10) . 1 3/4 . 13/4 . LOT - ART,,
1075,0-آثارنا المنهوبة_15_p025_05285547,0-آثارنا المنهوبة_15.pdf,25,25,تمثال آدمي,تمثال آدمي ألمرة ،من البرونز واضح المالمح من خالل الشكل والحركة ، يظهر عليه التأثير الهلنستي، التمثال بوضعية رقص، وهو شبه عاري مكسور من الوسط,برونز,الفترة الهلنستية، القرن الرابع- القرن الثاني ق.م.,ارتفاع61 سم,LOT - ART,جيدة,,"5 - . 61 LOT - ART 61 LOT - ART A human statue. A bitter human statue of bronze is clear-cut, salty from a blink of shape and motion, showing a hallucination effect, a statue with a dance position, and it's a semi-naked middle. Bronze.",668.0,
1076,0-آثارنا المنهوبة_15_p026_22dd2aa6,0-آثارنا المنهوبة_15.pdf,26,26,خاتم,خاتم من الذهب بيضاوي الشكل على شكل حرف D، نفذ عليه نحت لحروف مسند مكون من أربعة احرف ن أ د م، كما يوجد نحت لوجه جانبي لرجل من أعاله وأسفله نحت شعاع.,ذهب,القرن 2 امليالدي,8.74 جرام,ST JAMES'S ANCIENT ART,ممتازة,سبق عرضه في مزاد LAPADA، وكذلك مزاد LOT - ART. تم نشره في القائمة رقم 10 القطعة 004 في مزاد LAPADA وكذلك القطعة 027 في مزاد LOT – ART بنفس القائمة.,"6 D . 2 8.74 ST JAMES'S ANCIENT ART LAPADA LOT - ART. 10 004 LAPADA 027 LOT – ART . LAPADA LOT - ART. 10 004 LAPADA 027 LOT – ART . A ring. An oval-shaped gold ring in the form of a D, which was carved into a four-letter support letter, was also carved to the side of a man from his height and underneath was carved with a beam. Gold. The 2nd century is Amylaldi. 8.74 grams",669.0,"Ring, gold. Oval-shaped gold ring in the form of a D, carved into a four-letter support letter, with a carved side figure of a man and a beam below. Dated to the 2nd century AD. Weight 8.74 g."
1077,0-آثارنا المنهوبة_15_p027_0e0a774f,0-آثارنا المنهوبة_15.pdf,27,27,تمثال لحيوان الأسد,تمثال لحيوان الأسد من حجر المرمر رابض على قاعدة مستطيلة الشكل، هناك بعض الشقوق والرسوبيات، كذلك بعض الخدوش.,حجر المرمر,القرن 1 – 4 قبل الميلاد,12.5 × 9.5 سم,ST JAMES'S ANCIENT ART,جيدة، ويبدو أنه قد تم ترميمها,يوجد شبيهة لها أو قد تكون هي وسبق عرضها في مزاد LAPADA، تم نشره في القائمة 10 القطعة 003 في مزاد LAPADA.,"7 . 1 – 4 12.5 × 9.5 ST JAMES'S ANCIENT ART LAPADA 10 003 LAPADA. LAPADA 10 003 LAPADA. A lion's statue. A lion's statue of the Marble Stone on a rectangular base, there are some cracks and sediments, as well as some scratches. Marblestone. 1st century 4 BC",670.0,
1078,0-آثارنا المنهوبة_15_p028_c7d29530,0-آثارنا المنهوبة_15.pdf,28,28,تمثال لحيوان الجمل,تمثال لحيوان الجمل مالمح الوجه واضحة، تظهر العينان والفم والأذنان بشكل بارز أيضاً. يوجد اللجام الذي يستخدم للتحكم بالجمل ويمتد من الفم الى سنامة الجمل.,برونز,القرن2-5 ق.م,6 × 4 سم,ST JAMES'S ANCIENT ART,سيئة,,"8 . 2-5 . 6 × 4 ST JAMES'S ANCIENT ART A camel statue. An image of a camel animal with a glimpse of the face is clear, and the eyes, mouth and ears also appear prominently. There is a system that is used to control the camel and extends from the mouth to the camel's sleeve. Bronze. 2-5th century B.C. 6 times 4 centimeters. ST JAMES'S ANCIENT ART Bad.",671.0,
1079,0-آثارنا المنهوبة_15_p029_708b80f1,0-آثارنا المنهوبة_15.pdf,29,29,افريز جداري,افريز جداري يتكون من اثنا عشر رأسا للوعل، ذات عيون كروية صغيرة وقرون طويلة منحنية للخلف، وفم طويل يمتد نحو الأسفل. وعلى الجانبين توجد النوافذ الوهمية المتداخلة مقسمة الى ثلاثه مستطيالت.,حجر مرمر,القرن3 إلى1 قبل الميلاد,20.8 × 49.5 × 6.5سم,David Aaron,ممتازة,,"9 . 3 1 20.8 × 49.5 × 6.5 David Aaron Freeze my wall. Freeze is a wall made up of twelve head of an oak, with small spherical eyes and long horns curved back, and a long mouth stretching down. On both sides there are the imaginary overlapping windows divided into three rectangles. A marble stone. 3rd to 1st century B.C. 20.8 times 49.5 times 6.5 centimeters. David Aaron",672.0,
1080,0-آثارنا المنهوبة_15_p030_33da7d09,0-آثارنا المنهوبة_15.pdf,30,30,منحوتة جدارية,منحوتة جدارية من حجر الألبستر، يبرز منها رأس ثور بملامح وجه واضحة، وعينان جاحظتان، وعلى جانبي الرأس تبرز الأذنان ويظهر القرنان بشكل كبير في أعلى رأس الثور، ويوجد أسفل اللوحة نقش بخط المسند مكون من سطر واحد: (أ ل ع م / س ف ل ي ن).,حجر مرمر,لا قرن3 ق.م القرن1 ق.م,,David Aaron,جيدة جدا,,"0 : ( / ). 3 . 1 . David Aaron David Aaron A mural sculpture. A mural carved from the albster stone, from which the head of an ox appears with clear facial glimpses, two eyebrows, on both sides of the head with ears and the horns appear significantly on the top of the bull's head, and the bottom of the painting is engraved with a single line of accelerator: (ALM/SEFLN). A marble stone. No 3rd century B.C.C. 1st century B.C.C.",673.0,
1081,0-آثارنا المنهوبة_15_p031_5ab9265a,0-آثارنا المنهوبة_15.pdf,31,31,شاهد قبر,شاهد قبر برأس آدمي من حجر الألبستر، يبرز منه الوجه بملامح واضحة بأنف مستقيم بارز وعينان غائرتان يعلوهما حاجبان غائران ونقطة غائرة أيضاً في وسط الذقن، كما تمتد من أسفله رقبة طويلة، وعلى جانبي الرأس يوجد الأذنان.,حجر مرمر,القرن الأول قبل الميلاد - القرن الأول الميلادي,27 × 14 سم,David Aaron,جيدة جدا,,"1  27 × 14 David Aaron A tombstone. He saw a human tomb from the Albister stone, from which the face appeared with clear glimpses of a prominent straight nose and blind eyes, with two blind eyebrows and a dark point also in the middle of the chin, and a long neck stretching from the bottom, and on both sides of the head there were ears. A marble stone. 1st century BC - 1st century AD 27 x 14 cm",674.0,
1082,0-آثارنا المنهوبة_15_p032_b74a4fc2,0-آثارنا المنهوبة_15.pdf,32,32,شاهد قبر برأس آدمي,شاهد قبر برأس آدمي إلمرأة من حجر األلبستر، يبرز منه الوجه بمالمح واضحة بأنف مستقيم بارز مهشم ، وعينان غائرتان يعلوهما حاجبان غائران، كما تمتد من أسفله رقبة طويلة، وعلى جانبي الرأس يوجد األذنان ، اليمنى منها مكسورة، وأسفلهما ينسدل الشعر .,حجر مرمر,القرن3 ق.م القرن1 م,األرتفاع27,David Aaron,جيدة,سبق عرضه في مزاد LOT – ART ، (أنظر القائمة رقم10 القطعة رقم023 في مزد LOT - ART),2 . 3 . 1 27 David Aaron LOT – ART ( 10 023 LOT - ART) 3 . 1 27 David Aaron LOT – ART ( 10 023 LOT - ART) He saw a grave in a human head.,675.0,
1083,0-آثارنا المنهوبة_15_p033_c4ceba0a,0-آثارنا المنهوبة_15.pdf,33,33,نقش مسند,نقش مسند حجري مستطيل الشكل، كُتب بخط غائر غير منتظم، يتكون من أربعة اسطر، السطر الرابع أغلبه مفقود، كما أن بعض حروفه قد طُمست كما في السطر الثاني.,حجر جيري,القرن 5 ق.م القرن 4 ق.م,62 × سم 255 سم,David Aaron,جيدة,,"3 . 5 . 4 . 62 × 255 David Aaron David Aaron A pavilion. A rectangular stone shaft, written in an irregular, four-line, fourth-line line, is mostly missing, and some of its letters have been stamped as in the second line. Jerry's Stone. 5th century B.C.C. 4th century B.C.E.",676.0,
1084,0-آثارنا المنهوبة_15_p034_5ae1c445,0-آثارنا المنهوبة_15.pdf,34,34,مذبح,مائدة قرابين (مذبح)، من حجر المرمر، مستطيلة الشكل بحافة، يتقدمها رأس ثور برقبة طويلة وملامح وجه واضحة، تبرز الأذنان والقرنان بشكل واضح كما يتوسط الجبهة رمز الهلال، يشق الرأس مع الرقبة من الأعلى قناة لتصريف السوائل التي تُراق عليها، وعلى جانبي المذبح نقش بخط المسند الغائر من سطرين أما مقدمته ورقبة رأس الثور فعليها سطر واحد.,مرمر,القرن 7 ق.م - القرن 5 ق.م,115 سم × 275 سم، الارتفاع 63 سم,David Aaron,جيدة,,4  . 7  5 . 115 × 275 63 David Aaron 7  5 . 115 × 275 63 David Aaron An altar.,677.0,
1085,0-آثارنا المنهوبة_15_p035_712fea6b,0-آثارنا المنهوبة_15.pdf,35,35,شاهد قبر آدمي,شاهد قبر آدمي مستطيل الشكل من الحجر الجيري، يبرز منه وجه آدمي لرجل نحت الوجه بشكل واضح؛ العينان لوزيتان، يتوسطهما نحت بارز دائري الشكل يمثل بؤبؤ العين، واألنف مستقيم، وأسفله مباشرة يقع الفم نُحت بشكل مستقيم بارز. كما يوجد في أعلى الشاهد نقش غائر بخط المسند مكون من سطر واحد، ربما يكون اسم المتوفي.,حجر جيري,القرن3 القرن4 قبل امليالد.,21 × 15.5,David Aaron,جيدة,,"5 . 3 4 . 21 × 15.5 David Aaron 21 × 15.5 David Aaron A human tomb witness. A rectangled human grave of limestone, from which a man's face was clearly carved out",678.0,
1086,0-آثارنا المنهوبة_15_p036_88b8da58,0-آثارنا المنهوبة_15.pdf,36,36,رأس تمثال آدمي,رأس تمثال آدمي لرجل من حجر المرمر الأسود، وا ضح المالمح الوجه نحت بدقة عالية العينان لوزيتان يتوسطهما تجويف لبؤبؤ العين، مما يدل بانهما كانتا مرصعتين بأحجار كريمة، واألنف نُحت بشكل بارز أيضاً ومتسق مع الوجه، أما الشارب واللحية فقد مُثلتا بصفوف من الثقوب المنقورة بسطحية، وعلى جانبي الرأس تظهر األذنان.,حجر مرمر أسود,القرن األول الميلادي,,David Aaron,ممتازة,,"6 . David Aaron David Aaron The head of a human statue. The head of a human statue of a man from the Black Marble Stone, and the muzzle of the face carved with a high-eye sculptor of luze, mediated by a pupils &apos",679.0,
