artifact_id;looted_text;wb_txt_shrt;wb_txt_lg;wb_txt_shrt_dist;wb_txt_lgidst
0-آثارنا المنهوبة_22_p009_ab2ed43b;Hebrew manuscript on paper, dated 1848, comprising 227 leaves and written in two columns per page with red ink headings and dialects. The manuscript includes red and black decorative elements at the beginning of each Nir, except Nirs VI and VII, and a framed title page (blonin) bearing the inscription that the book was written in Sana'a in 1848. Copies of the writer appear at the end of the book. It is described as a complete manuscript of formation, lacking a number of index leaves, and predating the well-known Livorno edition. Condition is noted as good.;Manuscript on paper, Menorat HaMaor by Rabbi Yitzchak Abuhav, written in Sana'a, Yemen, 1848. Complete manuscript with the exception of several index leaves missing at the end, decorated with red and black ornamentation at the beginning of each chapter, except the sixth and seventh chapters.;Manuscript on paper, Menorat HaMaor by Rabbi Yitzchak Abuhav, written in Sana'a, Yemen, 1848. The manuscript is described as complete, apart from a number of index leaves missing at the end. At the beginning of each Ner, or chapter, there is red and black ornamentation, with the exception of the sixth and seventh Ners. The title page is illustrated with a two-colour frame and states that the book Menorat HaMaor was written by Rabbi Yitzchak Abuhav the Sephardi and written here in Sana'a in 1848. The text notes that Menorat HaMaor was widely embraced by Yemenite Jews and read in synagogues on Shabbat afternoon.;0,464568615;0,428429186
0-آثارنا المنهوبة_25_p069_9ad36b3a;"Table, marble stone, round-shaped, with a flat surface and standing on three cylindrical legs; the outer side is vertically marked with lines and shows traces of squid.";Incense burner, black stone, circular form, South Arabian.;Incense burner, black stone, circular, South Arabian. The object is described as a black stone circular incense burner. Provenance information in the source mentions a private collection of Dr. Mohammed Said Farsi, with acquisition between 1960 and 1990 at Christie’s, Sotheby’s, and Mayfair Galleries, London. The recorded dimension is 5 in.;0,466622233;0,478524745
0-آثارنا المنهوبة_28_p027_49196eb4;"Carving, marble, rectangular in shape, with a prominent sculpted large bird depicted feeding on grapes; marked with an engraved line. Dimensions include 4.6 cm.";Relief in alabaster, carved in bas-relief and champlevé, depicting a bird and a bunch of grapes. Provenance: Yemen.;Relief in alabaster, executed in bas-relief and champlevé, with a decorative motif of a bird and a bunch of grapes. The object is recorded as coming from Yemen. Acquisition mode: purchase. The source text also mentions Yves Calvet.;0,471773922;0,418324113
0-آثارنا المنهوبة_25_p037_76bcbec5;Lot, art, dimensions 12.7 × 18.5.;Head, alabaster. Figural representation in alabaster, described as an example of a head from the kingdoms that created figural representations from alabaster and other stones. Dimensions: 5 in. W x 7.3 in. H (12.7 cm x 18.5 cm).;Head, alabaster. The object is described as an alabaster head and as an example of the figural representations produced by the people of these kingdoms from alabaster and other stones, including stele with high-relief faces honoring the deceased. It is recorded with the British Museum, museum number 141577. Dimensions are given as 5 in. wide by 7.3 in. high (12.7 cm x 18.5 cm).;0,474979579;0,464640677
0-آثارنا المنهوبة_5_p009_16162ad0;"Metal artifact, metal, rectangular conglomerate on four legs, with edges decorated with geometric shapes; the sides are covered with a walrus-enveloped decorator and a restaurant with prominent animal head feces, and the inter-lettered emptiness includes various plant decorative elements.";Brazier, brass, second half 13th century. Probably made in Egypt. The object is associated with Rasulid Sultan al-Malik al-Muzaffar Shams al-Din Yusuf ibn 'Umar and bears a monumental inscription naming the patron.;Brazier, brass, second half 13th century. Probably made in Egypt. This portable brazier was used as a grill and heater. It has lion-headed knobs with rings that served as receptacles for handles to transport the heated unit, and confronted dragon heads on each side that functioned as spit brackets. The monumental inscription names and honors the patron, identified as the second ruler of the Rasulid dynasty, al-Malik al-Muzaffar Shams al-Din Yusuf ibn 'Umar (r. 1250–95). His dynastic emblem, a five-petalled rosette on a circular shield, appears prominently on both sides of each corner bracket.;0,47837323;0,460951924
0-آثارنا المنهوبة_22_p020_d68dbfc2;Object type and material cannot be determined from the provided text. The source consists only of bibliographic references: “0.13 (34) Bonhams: 1972. pson 2002. 86. 88.” repeated twice, with no descriptive information about form, material, technique, dimensions, or date of the object itself.;Egyptian wood Ptah-Sokar-Osiris figure, carved in wood and depicted standing on typical short legs, wearing a diagonal sash with the arms folded and a ribbed waistband below. The small head is carved with a long nose and slightly recessed eyes.;Egyptian wood Ptah-Sokar-Osiris figure, carved in wood and shown standing on typical short legs with a diagonal sash and folded arms, with a ribbed waistband below. The small head is carved with a long nose and slightly recessed eyes. The figure is recorded as 13¼ in (34 cm) high and mounted. Provenance noted in the source is a German private collection, acquired before 1972.;0,480741143;0,451639831
31-آثارنا المنهوبة_31_p030_267a9cea;Painting, limestone. A painting made of limestone.;"No object is described in the source text; it contains only auction notices and general information about condition reports, dimensions, and sale procedures.";No archaeological object is identified in the source text. The text consists of general auction information and notices concerning the condition of lots, the non-guaranteed nature of dimensions, possible damages or restorations mentioned in catalogue descriptions or condition reports, public viewing times, and sale procedures. No material, typology, period, dimensions, or other object-specific details are provided.;0,48624754;0,4753775
0-آثارنا المنهوبة_25_p084_712079d1;Lot, art, dimensions 14.2 × 23.8.;Head, alabaster, hand-carved in high relief, perhaps from a funerary stele. The male face has almond-shaped eyes, thin brows, a slender nose, pursed lips, protruding rectangular ears, and a stocky neck. Size: 5.6 in. W x 9.375 in. H (14.2 cm x 23.8 cm).;Head, alabaster, hand-carved in high relief, perhaps from a funerary stele. The object presents a male visage with gazing almond-shaped eyes beneath thin brows, a slender nose above pursed lips, protruding rectangular ears, and a stocky neck. The surface is described as quixotic in expression, and the head is noted as stylistically similar to another example with comparable facial hair stippling. The text identifies this type of figural representation as belonging to a tradition of alabaster and other stone stele with high relief faces honoring the deceased. Size: 5.6 in. W x 9.375 in. H (14.2 cm x 23.8 cm).;0,489320636;0,471701086
0-آثارنا المنهوبة_25_p058_9c26a93f;Human gravestones, marble stone, of different sizes, including a group of gravestones with human heads. Three examples are heavily fragmentary, preserving long, prominent noses, two broken eyes, and a small mouth, with most of their parts lost.;Group of six carved alabaster heads, possibly South Arabian.;Group of six carved alabaster heads, possibly South Arabian. The objects are described as carved alabaster heads and are presented as a group of six. Provenance given in the source notes a private collection of Dr. Mohammed Said Farsi (1936-2019), acquired between 1960 and 1990 at Christie's, Sotheby's, and Mayfair Galleries, London.;0,499180317;0,464955211
0-آثارنا المنهوبة_28_p001_aeebab61;"Metal board, metal, with dimensions 7.4 x 8.5 x 0.9 cm and 81 g; recorded as SEM 133 and Via 1894.";Plaquette, bronze, South Arabian. H 7.4 cm, W 8.5 cm, D 0.9 cm.;Plaquette, bronze, South Arabian. The object is made of bronze and is recorded with dimensions of H 7.4 cm, W 8.5 cm, and D 0.9 cm. The place of discovery is South Arabia.;0,503988028;0,531787813
0-آثارنا المنهوبة_25_p088_83fc102a;Two human statues and a face, marble stone, comprising two human statues in a sitting position and an empty-eyed human mask with mouth and nose, all in marble stone.;Votive figure with alabaster head, from Volterra. The object is identified as Yemeni in the source text.;Votive figure with alabaster head, from Volterra. The source text identifies the object as Yemeni and notes its provenance from Volterra. No further technical, chronological, dimensional, or material details are provided in the source text.;0,507438183;0,507884741
